Date,Open,High,Low,Close
2004.09.29,19.4958858490,19.5506398425,19.4919755954,19.4958858490
2004.09.30,19.5545500191,19.6836107653,19.5506397655,19.6523227692
2004.10.01,19.6914288731,20.0434113273,19.6523203746,20.0160350800
2004.10.04,20.0981695527,20.1607440633,20.0981695527,20.1020812988
2004.10.05,20.1020810728,20.1411895821,20.0825253263,20.0981693268
2004.10.06,20.1411915073,20.1920337677,20.1372812528,20.1920337677
2004.10.07,20.1998500767,20.1998500767,19.9847488403,19.9847488403
2004.10.08,20.1685676791,20.1685676791,20.0434186478,20.0825271606
2004.10.11,20.1411765346,20.1411765346,19.9847396153,20.0042953491
2004.10.12,20.0238645451,20.0707950592,19.9456460270,20.0707950592
2004.10.13,20.1607439465,20.1724776928,20.1216354370,20.1216354370
2004.10.14,20.1216443873,20.2819917344,20.1216443873,20.2780799866
2004.10.15,20.3758431465,20.4853496552,20.3680226383,20.4853496552
2004.10.18,20.4736193862,20.6496106873,20.4501548739,20.5948581696
2004.10.19,20.6496071804,20.7278256889,20.4853496552,20.4853496552
2004.10.20,20.4540656471,20.4540656471,20.1959455629,20.3875808716
2004.10.21,20.3484703480,20.5948581696,20.3484703480,20.5948581696
2004.10.22,20.5909426553,20.6887154097,20.4305953979,20.4305953979
2004.10.25,20.4149515559,20.4149515559,20.2624262967,20.3328227997
2004.10.26,20.3875728728,20.5244541168,20.3445526270,20.5244541168
2004.10.27,20.6730781240,20.7669391632,20.6261476045,20.7669391632
2004.10.28,20.7317354508,20.8255979572,20.7160929430,20.7786674500
2004.10.29,20.8959999569,20.8959999569,20.7200086436,20.7669391632
2004.11.01,20.8060526195,20.9703102112,20.7982306163,20.9703102112
2004.11.02,21.0094167468,21.0094167468,20.7669391632,20.7669391632
2004.11.03,21.0758897204,21.0758897204,20.9468304909,20.9781169891
2004.11.04,20.9624708394,21.2948989868,20.9624708394,21.2948989868
2004.11.05,21.2323387913,21.2323387913,20.6887223340,20.7200088501
2004.11.08,20.7864968572,20.8099613732,20.6848123147,20.7747631073
2004.11.09,20.7786690787,20.8529758453,20.7434708226,20.8529758453
2004.11.10,20.8842599129,21.0563394151,20.8295059199,21.0015869141
2004.11.11,21.0133225396,21.1736698151,21.0015902852,21.1736698151
2004.11.12,21.2245152719,21.5882301331,21.1932272662,21.5882301331
2004.11.15,21.7172908986,21.8854602110,21.6860043826,21.8619956970
2004.11.16,21.9871430571,21.9871430571,21.7290229797,21.7290229797
2004.11.17,21.8033227739,21.8228770250,21.1502015342,21.2245082855
2004.11.18,21.4278681025,21.4278681025,21.0133112630,21.1893024445
2004.11.19,21.2245200938,21.2910048832,20.9703102112,20.9703102112
2004.11.22,21.0563374375,21.1267339299,20.9233664508,21.1150016785
2004.11.23,21.0993594001,21.2792608990,21.0289629019,21.2049541473
2004.11.24,21.4122292946,21.6273290166,21.4122292946,21.5725765228
2004.11.26,21.6664465602,21.7016448173,21.5295637863,21.5491180420
2004.11.29,21.6077731768,21.6077731768,21.3692074786,21.4708919525
2004.11.30,21.5491201259,21.5882301331,21.4005065744,21.5882301331
2004.12.01,21.6468752225,22.0457880182,21.6390547193,22.0066795349
2004.12.02,22.0066951726,22.0066951726,21.7211988643,21.8189716339
2004.12.03,21.9010980040,22.1201095211,21.9010980040,22.1122875214
2004.12.06,22.1553114546,22.3156587463,22.0810031907,22.2178859711
2004.12.07,22.2648149317,22.2648149317,21.9050103684,21.9362983704
2004.12.08,21.9832175075,22.0966342182,21.9010887827,21.9949512482
2004.12.09,22.0145204439,22.1553134918,21.8776376509,22.1553134918
2004.12.10,22.1357516695,22.3430309296,22.1279311618,22.3430309296
2004.12.13,22.4095081340,22.4095081340,22.2569829226,22.2804489136
2004.12.14,22.2530895232,22.2882877903,22.1435829744,22.2609100342
2004.12.15,22.3547687321,22.3625907336,22.1709554252,22.3039264679
2004.12.16,22.3391154244,22.3391154244,22.1005496979,22.1005496979
2004.12.17,22.1553036699,22.3508491516,21.9206481968,22.3508491516
2004.12.20,22.3312991781,22.3312991781,22.1787739017,22.2726364136
2004.12.21,22.3508542446,22.5268440247,22.3508542446,22.5268440247
2004.12.22,22.5548283163,22.6947956085,22.5148365717,22.6947956085
2004.12.23,22.6148230772,22.6748099563,22.4348639653,22.5228443146
2004.12.27,22.5228478558,22.5348446233,22.2949001201,22.3548870087
2004.12.28,22.3948792908,22.4788597220,22.3908808764,22.4388694763
2004.12.29,22.4948422495,22.5748242159,22.4748471392,22.5668258667
2004.12.30,22.6308297523,22.6908166578,22.5348510085,22.6748199463
2004.12.31,22.7427987232,22.7627938455,22.6148281097,22.6148281097
2005.01.03,22.6948069387,22.6948069387,22.1949213233,22.3508853912
2005.01.04,22.3508805498,22.5068445839,22.0149574280,22.0149574280
2005.01.05,22.0629450608,22.0629450608,21.1271608963,21.2831249237
2005.01.06,21.2551323898,21.5230702895,21.2551323898,21.4470882416
2005.01.07,21.5430723889,21.5470723286,21.3031278778,21.3991050720
2005.01.10,21.3751116279,21.4550936405,21.2751344936,21.3311214447
2005.01.11,21.3431172592,21.3551155522,21.0551841625,21.1151695251
2005.01.12,21.1551590065,21.1551590065,20.6912652350,21.0151901245
2005.01.13,21.0111917110,21.3551132447,20.9831982397,21.0151901245
2005.01.14,21.2111421272,21.2951225260,21.1151634390,21.2751274109
2005.01.18,21.2551303554,21.5070715287,21.1911450775,21.4830780029
2005.01.19,21.5550708125,21.7910169110,21.4470953241,21.5030822754
2005.01.20,21.5350623764,21.5990476465,21.3511049157,21.4350852966
2005.01.21,21.4150959038,21.6030533522,21.3391138521,21.4550876617
2005.01.24,21.4950758814,21.5150709958,21.2751265729,21.2831249237
2005.01.25,21.3951030231,21.3951030231,20.8792207336,20.8832206726
2005.01.26,20.9671967084,20.9671967084,20.7592441655,20.8192310333
2005.01.27,20.8912154889,20.8912154889,20.5512924335,20.6712646484
2005.01.28,20.7352523041,20.7992375944,20.6152800755,20.7032604218
2005.01.31,20.8592212391,20.8952130546,20.5033030216,20.6792621613
2005.02.01,20.7552500115,20.8632239550,20.6752680131,20.8312320709
2005.02.02,20.9152095170,21.0631752014,20.8272307043,21.0631752014
2005.02.03,21.0951733359,21.1951504607,21.0671798629,21.1271667480
2005.02.04,21.1871504852,21.4150981903,21.1871504852,21.4150981903
2005.02.07,21.4350917034,21.5070753444,21.3071211251,21.3431129456
2005.02.08,21.3950958252,21.3950958252,21.3151138535,21.3950958252
2005.02.09,21.4350939102,21.5670644408,21.4310954966,21.5310726166
2005.02.10,21.5750636906,21.6950359344,21.4430931545,21.6950359344
2005.02.11,21.6310530552,21.7710204344,21.5110807980,21.7590236664
2005.02.14,21.7950129736,21.8350032129,21.6950358499,21.7630195618
2005.02.15,21.7950139513,21.8749959590,21.7630205380,21.8589992523
2005.02.16,21.8749875125,22.0069564776,21.7510153722,21.9869613647
2005.02.17,22.0029597425,22.0389515585,21.9429728739,21.9709663391
2005.02.18,21.8709895203,21.8709895203,21.6630369723,21.7790107727
2005.02.22,21.6310553847,21.6310553847,21.1551647186,21.1551647186
2005.02.23,21.2751246936,21.3950968944,21.0751705170,21.0751705170
2005.02.24,21.1751459240,21.1751459240,21.0031852237,21.0911655426
2005.02.25,21.1031629250,21.4150909367,21.1031629250,21.3950958252
2005.02.28,21.4110837023,21.4630706658,21.1191509224,21.3351001740
2005.03.01,21.2951272284,21.5590667725,21.2951272284,21.5590667725
2005.03.02,21.4150981903,21.5190752464,21.3631096622,21.4150981903
2005.03.03,21.4150987913,21.5550676746,21.3711086144,21.5310726166
2005.03.04,21.6470454304,21.9349784851,21.5910584899,21.9349784851
2005.03.07,21.9949559957,22.2069069016,21.8669854646,22.0389461517
2005.03.08,22.0749439043,22.0749439043,21.8309995371,21.9149799347
