period,model,start,end,start_equity,end_equity,total_return,cagr,trade_count,annual_trades,fees,mdd,mdd_peak,mdd_trough,drawdown_duration_days,recovery_date,recovery_period_days,mdd_time_underwater_days,longest_time_underwater_days,longest_underwater_start
dotcom_bust,jordan_public_proxy,2002-07-30,2002-10-09,100000.0000000000,104595.3624602633,0.0459536246,0.2600187862,2,10.2885211268,291.4611992333,-0.0649856700,2002-07-30,2002-08-01,2,2002-09-13,43.0000000000,45.0000000000,45,2002-07-30
dotcom_bust,qqq_hold,2000-03-24,2002-10-09,100000.0000000000,17075.5317566719,-0.8292446824,-0.5008824399,1,0.3931566200,99.8784312899,-0.8294593887,2000-03-27,2002-10-09,926,,,,926,2000-03-27
dotcom_bust,jordan_tqqq_full_exit,2000-03-24,2002-10-09,100000.0000000000,100000.0000000000,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,2000-03-24,2000-03-24,0,2000-03-24,0.0000000000,0.0000000000,0,
dotcom_bust,jordan_tqqq_one_third,2000-03-24,2002-10-09,100000.0000000000,100000.0000000000,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,2000-03-24,2000-03-24,0,2000-03-24,0.0000000000,0.0000000000,0,
dotcom_bust,jordan_tqqq_two_thirds,2000-03-24,2002-10-09,100000.0000000000,100000.0000000000,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,2000-03-24,2000-03-24,0,2000-03-24,0.0000000000,0.0000000000,0,
dotcom_bust,tqqq_hold,2000-03-24,2002-10-09,100000.0000000000,63.1555691713,-0.9993684443,-0.9447845444,1,0.3931566200,99.8983584277,-0.9993720442,2000-03-27,2002-10-09,926,,,,926,2000-03-27
dotcom_bust,vo,2000-03-24,2002-10-09,100000.0000000000,100013.9502941647,0.0001395029,0.0000548442,4,1.5726264801,202.4672436613,-0.0318096650,2000-09-15,2000-09-18,3,2000-09-19,1.0000000000,4.0000000000,236,2002-02-15
dotcom_bust,three_percent,2000-03-24,2002-10-09,100000.0000000000,67748.0740528453,-0.3225192595,-0.1419432387,6,2.3589397201,215.9733847569,-0.3263808776,2000-03-27,2000-04-11,15,,,,926,2000-03-27
global_financial_crisis,jordan_public_proxy,2007-10-31,2009-03-09,100000.0000000000,95731.5118047898,-0.0426848820,-0.0316750715,8,5.9029090909,1350.1331688773,-0.1766186636,2007-10-31,2008-03-10,131,2008-06-05,87.0000000000,218.0000000000,218,2007-10-31
global_financial_crisis,qqq_hold,2007-10-31,2009-03-09,100000.0000000000,47450.7478694735,-0.5254925213,-0.4230854021,1,0.7378636364,99.8568133245,-0.5338105381,2007-10-31,2008-11-20,386,,,,495,2007-10-31
